Client,SubclientName,BIN,IMEI,Mobile,sim_card_number
Reliance Retail,RR-Piaggio,M10367252130041D,352835105525722,5753250023949,89918740107060108813
Reliance Retail,RR-Piaggio,M10369572140004D,352835105546835,5753250024077,89918740107060110090
Reliance Retail,RR-Piaggio,M10367252130058D,352835105530557,5753250023937,89918740107060108698
Reliance Retail,RR-Piaggio,M10369572140015D,352835105544137,5753250023922,89918740107060108540
Reliance Retail,RR-Piaggio,M10367252130067D,352835105550555,5753250023975,89918740107060109076
Reliance Retail,RR-Piaggio,M10358132120033D,352835103560796,5753250025164,89918740107060110702
Reliance Retail,RR-Piaggio,M10367252130052D,352835105527082,5753250024018,89918740107060109506
Reliance Retail,RR-Piaggio,M10369572140017D,352835105527090,5753250023985,89918740107060109175
Reliance Retail,RR-Piaggio,M10367252130045D,352835105544517,5753250025193,89918740107060110991
Reliance Retail,RR-Piaggio,M10367252130110D,352835105546082,5753250025205,89918740107060111114
Reliance Retail,RR-Piaggio,M10367252130046D,352835105527710,5753250024013,89918740107060109456
Reliance Retail,RR-Piaggio,M10369572140009D,352835105542784,5753250023878,89918740107060108102
Reliance Retail,RR-Piaggio,M10367252130031D,352835105543972,5753250024019,89918740107060109514
Reliance Retail,RR-Piaggio,M10369572140002D,352835105528353,5753250025219,89918740107060111254
Reliance Retail,RR-Piaggio,M10369572140076D,352835105525755,5753250023892,89918740107060108243
Reliance Retail,RR-Piaggio,M10369572140087D,352835105549979,5753250025218,89918740107060111247
Reliance Retail,RR-Piaggio,M10369572140045D,352835105533668,5753250023996,89918740107060109282
Reliance Retail,RR-Piaggio,M10369572140060D,352835105542149,5753250024031,89918740107060109639
Reliance Retail,RR-Piaggio,M10369572140072D,352835105534609,5753250023902,89918740107060108342
Reliance Retail,RR-Piaggio,M10369572140083D,352835105514759,5753250023849,89918740107060107815
Reliance Retail,RR-Piaggio,M10369572140056D,352835105535374,5753250024082,89918740107060110140
Reliance Retail,RR-Piaggio,M10367252130002D,352835105526696,5753250024024,89918740107060109563
Reliance Retail,RR-Piaggio,M103483420D0092D,352835104184638,5753250023841,89918740107060107732
Reliance Retail,RR-Piaggio,M10361732120138D,352835105527025,5753250023936,89918740107060108680
Reliance Retail,RR-Piaggio,M10358132120059D,352835104193233,5753250024092,89918740107060110249
Reliance Retail,RR-Piaggio,M10361732120071D,352835104190056,5753250025181,89918740107060110876
Reliance Retail,RR-Piaggio,M10358132120017D,352835104182210,5753250023796,89918740107060107286
Reliance Retail,RR-Piaggio,M10361732120151D,352835105544061,5753250023919,89918740107060108516
Reliance Retail,RR-Piaggio,M10367252130004D,352835105541273,5753250024086,89918740107060110181
Reliance Retail,RR-Piaggio,M10361732120116D,352835105544632,5753250023978,89918740107060109100
Reliance Retail,RR-Piaggio,M10361732120128D,352835105541679,5753250025151,89918740107060110579
Reliance Retail,RR-Piaggio,M10361732120143D,352835105550746,5753250023971,89918740107060109035
Reliance Retail,RR-Piaggio,M10361732120148D,352835105532686,5753250024056,89918740107060109886
Reliance Retail,RR-Piaggio,M10361732120082D,352835105548203,5753250025154,89918740107060110603
Reliance Retail,RR-Piaggio,M103483420D0094D,352835104179992,5753250023783,89918740107060107153
Reliance Retail,RR-Piaggio,M10361732120094D,352835105531399,5753250024036,89918740107060109688
Reliance Retail,RR-Piaggio,M103483420D0084D,352835103560564,5753250023834,89918740107060107666
Reliance Retail,RR-Piaggio,M10358132120011D,352835104186658,5753250023763,89918740107060106957
Reliance Retail,RR-Piaggio,M10369572140201D,352835105514296,5753250037763,89918740107060146722
Reliance Retail,RR-Piaggio,M10369572140191D,352835105545522,5753250037825,89918740107060150013
Reliance Retail,RR-Piaggio,M10369572140181D,352835105547247,5753250037916,89918740107060150617
Reliance Retail,RR-Piaggio,M10369572140134D,352835105514940,5753250037718,89918740107060147860
Reliance Retail,RR-Piaggio,M10369572140202D,352835105545415,5753250037663,89918740107060148801
Reliance Retail,RR-Piaggio,M10373452150347D,352835105520970,5753250072366,89918740107060117020
Reliance Retail,RR-Piaggio,M10373452150442D,352835105533775,5753250072432,89918740107060117681
Reliance Retail,RR-Piaggio,M10373452150274D,352835105550530,5753250072831,89918740107060150369
Reliance Retail,RR-Piaggio,M10373452150384D,352835105425527,5753250072401,89918740107060117376
Reliance Retail,RR-Piaggio,M10373452150256D,352835105527561,5753250072867,89918740107060151292
Reliance Retail,RR-Piaggio,M10373452150259D,352835105526910,5753250072830,89918740107060150351
Reliance Retail,RR-Piaggio,M10373452150390D,352835105544558,5753250072380,89918740107060117160
Reliance Retail,RR-Piaggio,M10373452150413D,352835105548567,5753250072430,89918740107060117665
Reliance Retail,RR-Piaggio,M10373452150408D,352835105547825,5753250072385,89918740107060117210
Reliance Retail,RR-Piaggio,M10369572140215D,352835105526472,5753250037959,89918740107060146441
Reliance Retail,RR-Piaggio,M10369572140116D,352835105525532,5753250038011,89918740107060150922
Reliance Retail,RR-Piaggio,M10369572140104D,352835105549706,5753250023898,89918740107060108300
Reliance Retail,RR-Piaggio,M10369572140100D,352835105423316,5753250025223,89918740107060111296
Reliance Retail,RR-Piaggio,M10358132120007D,352835104182418,5753250023767,89918740107060106999
Reliance Retail,RR-Piaggio,M10367252130056D,352835105528346,5753250023884,89918740107060108169
Reliance Retail,RR-Piaggio,M10369572140011D,352835105526548,5753250025170,89918740107060110769
Reliance Retail,RR-Piaggio,M10367252130057D,352835105526704,5753250024014,89918740107060109464
Reliance Retail,RR-Piaggio,M10358132120016D,352835103562107,5753250023816,89918740107060107484
Reliance Retail,RR-Piaggio,M10367252130066D,352835105527629,5753250023976,89918740107060109084
Reliance Retail,RR-Piaggio,M10358132120030D,352835103565449,5753250024090,89918740107060110223
Reliance Retail,RR-Piaggio,M10367252130076D,352835105546249,5753250025203,89918740107060111098
Reliance Retail,RR-Piaggio,M10361732120066D,352835103564194,5753250025153,89918740107060110595
Reliance Retail,RR-Piaggio,M10367252130060D,352835105526738,5753250023942,89918740107060108748
Reliance Retail,RR-Piaggio,M10358132120036D,352835104186476,5753250024103,89918740107060110355
Reliance Retail,RR-Piaggio,M10367252130053D,352835105526613,5753250025191,89918740107060110975
Reliance Retail,RR-Piaggio,M10369572140024D,352835105533122,5753250023943,89918740107060108755
Reliance Retail,RR-Piaggio,M10367252130062D,352835105542941,5753250023946,89918740107060108789
Reliance Retail,RR-Piaggio,M10369572140025D,352835105532488,5753250025211,89918740107060111171
Reliance Retail,RR-Piaggio,M10367252130039D,352835105550506,5753250023916,89918740107060108482
Reliance Retail,RR-Piaggio,M10369572140010D,352835105542321,5753250024080,89918740107060110124
Reliance Retail,RR-Piaggio,M10369572140085D,352835105531068,5753250023870,89918740107060108029
Reliance Retail,RR-Piaggio,M10369572140043D,352835105514932,5753250025206,89918740107060111122
Reliance Retail,RR-Piaggio,M10369572140055D,352835105543444,5753250023854,89918740107060107864
Reliance Retail,RR-Piaggio,M10369572140071D,352835105533577,5753250023872,89918740107060108045
Reliance Retail,RR-Piaggio,M10369572140082D,352835105550928,5753250025176,89918740107060110827
Reliance Retail,RR-Piaggio,M10358132120032D,352835104187664,5753250025147,89918740107060110538
Reliance Retail,RR-Piaggio,M10369572140052D,352835105534740,5753250023994,89918740107060109266
Reliance Retail,RR-Piaggio,M10358132120023D,352835103563725,5753250024096,89918740107060110280
Reliance Retail,RR-Piaggio,M10358132120037D,352835104192904,5753250025149,89918740107060110553
Reliance Retail,RR-Piaggio,M10361732120132D,352835102430439,5753250020538,89918740107020079237
Reliance Retail,RR-Piaggio,M10361732120162D,352835105543097,5753250025184,89918740107060110900
Reliance Retail,RR-Piaggio,M10361732120136D,352835105399367,5753250023913,89918740107060108458
Reliance Retail,RR-Piaggio,M10361732120156D,352835105543121,5753250023890,89918740107060108227
Reliance Retail,RR-Piaggio,M10361732120090D,352835105545357,5753250023905,89918740107060108375
Reliance Retail,RR-Piaggio,M10358132120015D,352835104182855,5753250023847,89918740107060107799
Reliance Retail,RR-Piaggio,M10358132120050D,352835104187946,5753250025140,89918740107060110462
Reliance Retail,RR-Piaggio,M103483420D0096D,352835103564475,5753250023774,89918740107060107062
Reliance Retail,RR-Piaggio,M10361732120113D,352835105532389,5753250023918,89918740107060108508
Reliance Retail,RR-Piaggio,M10361732120102D,352835105550563,5753250024001,89918740107060109332
Reliance Retail,RR-Piaggio,M10361732120075D,352835105550076,5753250025155,89918740107060110611
Reliance Retail,RR-Piaggio,M103483420D0083D,352835104176279,5753250023800,89918740107060107328
Reliance Retail,RR-Piaggio,M10361732120081D,352835105543030,5753250025162,89918740107060110686
Reliance Retail,RR-Piaggio,M10361732120086D,352835105545746,5753250024088,89918740107060110207
Reliance Retail,RR-Reliance Retail ,M103956321O0092V,352835106274759,5872706019930,89918720507060199304
Reliance Retail,RR-Reliance Retail ,M103965521N0003V,352835106285870,5872706019967,89918720507060199676
Reliance Retail,RR-Reliance Retail ,M103965521N0011V,352835106283917,5872706019973,89918720507060199734
Reliance Retail,RR-Reliance Retail ,M103965521N0085V,352835106270633,5872706019826,89918720507060198264
Reliance Retail,RR-Reliance Retail ,M103956321O0100V,352835106277356,5872706019898,89918720507060198983
Reliance Retail,RR-Reliance Retail ,M103965521N0044V,352835105545704,5872706019948,89918720507060199486
Reliance Retail,RR-Reliance Retail ,M103965521N0065V,352835106293346,5872706019801,89918720507060198017
Reliance Retail,RR-Reliance Retail ,M103965521N0062V,352835106293403,5872706019805,89918720507060198058
Reliance Retail,RR-Reliance Retail ,M103965521N0030V,352835106277117,5872706019997,89918720507060199973
Reliance Retail,RR-Reliance Retail ,M103965521N0051V,352835105540630,5872706019854,89918720507060198546
Reliance Retail,RR-Reliance Retail ,M103965521N0038V,352835106293353,5872706019917,89918720507060199171
Reliance Retail,RR-Reliance Retail ,M103965521N0098V,352835106281754,5872706019950,89918720507060199502
Reliance Retail,RR-Reliance Retail ,M103965521N0083V,352835106284758,5872706019821,89918720507060198215
Reliance Retail,RR-Reliance Retail ,M103956321O0084V,352835106271656,5872706019522,89918720507060195229
Reliance Retail,RR-Reliance Retail ,M103965521N0029V,352835105540622,5872706019956,89918720507060199569
Reliance Retail,RR-Reliance Retail ,M103965521N0025V,352835105544640,5872706019984,89918720507060199841
Reliance Retail,RR-Reliance Retail ,M103956321O0098V,352835105545019,5872706019976,89918720507060199767
Reliance Retail,RR-Reliance Retail ,M103965521N0052V,352835106280632,5872706019855,89918720507060198553
Reliance Retail,RR-Reliance Retail ,M103965521N0015V,352835106230843,5872706019952,89918720507060199528
Reliance Retail,RR-Reliance Retail ,M103965521N0073V,352835106295408,5872706019838,89918720507060198389
Reliance Retail,RR-Reliance Retail ,M103965521N0074V,352835106288148,5872706019881,89918720507060198819
Reliance Retail,RR-Reliance Retail ,M103965521N0041V,352835106281226,5872706019912,89918720507060199122
Reliance Retail,RR-Reliance Retail ,M103965521N0099V,352835106273678,5872706019960,89918720507060199601
Reliance Retail,RR-Reliance Retail ,M103965521N0054V,352835106277935,5872706019859,89918720507060198595
Reliance Retail,RR-Reliance Retail ,M103965521N0059V,352835106276796,5872706019878,89918720507060198785
Reliance Retail,RR-Reliance Retail ,M103965521N0045V,352835106291266,5872706019983,89918720507060199833
Reliance Retail,RR-Reliance Retail ,M103965521N0018V,352835106287165,5872706019947,89918720507060199478
Reliance Retail,RR-Reliance Retail ,M103965521N0012V,352835106277901,5872706019974,89918720507060199742
Reliance Retail,RR-Reliance Retail ,M103965521N0024V,352835105547411,5872706019970,89918720507060199700
Reliance Retail,RR-Reliance Retail ,M103965521N0084V,352835106270559,5872706019800,89918720507060198009
Reliance Retail,RR-Reliance Retail ,M103965521N0034V,352835106283891,5872706019979,89918720507060199791
Reliance Retail,RR-Reliance Retail ,M103956321O0095V,352835106260162,5872706019971,89918720507060199718
Reliance Retail,RR-Reliance Retail ,M103965521N0066V,352835106277240,5872706019802,89918720507060198025
Reliance Retail,RR-Reliance Retail ,M103965521N0078V,352835106276986,5872706019810,89918720507060198108
Reliance Retail,RR-Reliance Retail ,M103965521N0036V,352835106283818,5872706019918,89918720507060199189
Reliance Retail,RR-Reliance Retail ,M103965521N0035V,352835106270625,5872706019980,89918720507060199809
Reliance Retail,RR-Reliance Retail ,M103965521N0096V,352835106259982,5872706019874,89918720507060198744
Reliance Retail,RR-Reliance Retail ,M103965521N0058V,352835106293320,5872706019879,89918720507060198793
Reliance Retail,RR-Reliance Retail ,M103965521N0089V,352835105539533,5872706019891,89918720507060198918
Reliance Retail,RR-Reliance Retail ,M103965521N0005V,352835106274197,5872706019945,89918720507060199452
Reliance Retail,RR-Reliance Retail ,M103965521N0017V,352835106274395,5872706019954,89918720507060199544
Reliance Retail,RR-Reliance Retail ,M103965521N0028V,352835106275459,5872706019957,89918720507060199577
Reliance Retail,RR-Reliance Retail ,M103965521N0020V,352835106286639,5872706019995,89918720507060199957
Reliance Retail,RR-Reliance Retail ,M103965521N0057V,352835106276879,5872706019857,89918720507060198579
Reliance Retail,RR-Reliance Retail ,M103965521N0049V,352835106229811,5872706019849,89918720507060198496
Reliance Retail,RR-Reliance Retail ,M103965521N0079V,352835106270518,5872706019813,89918720507060198132
Reliance Retail,RR-Reliance Retail ,M103965521N0027V,352835106275020,5872706019993,89918720507060199932
Reliance Retail,RR-Reliance Retail ,M103965521N0037V,352835106284287,5872706019981,89918720507060199817
Reliance Retail,RR-Reliance Retail ,M103965521N0090V,352835106291027,5872706019811,89918720507060198116
Reliance Retail,RR-Reliance Retail ,M103965521N0043V,352835105538832,5872706019913,89918720507060199130
Reliance Retail,RR-Reliance Retail ,M103965521N0064V,352835106277034,5872706019820,89918720507060198207
Reliance Retail,RR-Reliance Retail ,M103965521N0069V,352835106277455,5872706019882,89918720507060198827
Reliance Retail,RR-Reliance Retail ,M103965521N0006V,352835105547726,5872706019944,89918720507060199445
Reliance Retail,RR-Reliance Retail ,M103965521N0022V,352835106271870,5872706019975,89918720507060199759
Reliance Retail,RR-Reliance Retail ,M103965521N0031V,352835106267258,5872706019994,89918720507060199940
Reliance Retail,RR-Reliance Retail ,M103965521N0081V,352835106248829,5872706019822,89918720507060198223
Reliance Retail,RR-Reliance Retail ,M103965521N0048V,352835106276184,5872706019851,89918720507060198512
Reliance Retail,RR-Reliance Retail ,M103965521N0077V,352835106277448,5872706019823,89918720507060198231
Reliance Retail,RR-Reliance Retail ,M103965521N0076V,352835106269544,5872706019839,89918720507060198397
Reliance Retail,RR-Reliance Retail ,M103965521N0019V,352835105526837,5872706019901,89918720507060199015
Reliance Retail,RR-Reliance Retail ,M103965521N0086V,352835106276911,5872706019893,89918720507060198934
Reliance Retail,RR-Reliance Retail ,M103965521N0087V,352835106277299,5872706019814,89918720507060198140
Reliance Retail,RR-Reliance Retail ,M103965521N0067V,352835106293304,5872706019889,89918720507060198892
Reliance Retail,RR-Reliance Retail ,M103965521N0095V,352835105542586,5872706019990,89918720507060199908
Reliance Retail,RR-Reliance Retail ,M103965521N0060V,352835106277257,5872706019803,89918720507060198033
Reliance Retail,RR-Reliance Retail ,M103965521N0007V,352835106275277,5872706019943,89918720507060199437
Reliance Retail,RR-Reliance Retail ,M103965521N0013V,352835105522372,5872706019909,89918720507060199098
Reliance Retail,RR-Reliance Retail ,M103965521N0026V,352835102419572,5872706019955,89918720507060199551
Reliance Retail,RR-Reliance Retail ,M103965521N0080V,352835106287892,5872706019895,89918720507060198959
Reliance Retail,RR-Reliance Retail ,M103965521N0071V,352835106270674,5872706019817,89918720507060198173
Reliance Retail,RR-Reliance Retail ,M103965521N0050V,352835105539285,5872706019852,89918720507060198520
Reliance Retail,RR-Reliance Retail ,M103965521N0042V,352835106282091,5872706019914,89918720507060199148
Reliance Retail,RR-Reliance Retail ,M103965521N0046V,352835105528221,5872706019915,89918720507060199155
Reliance Retail,RR-Reliance Retail ,M103956321O0083V,352835106230959,5872706019907,89918720507060199072
Reliance Retail,RR-Reliance Retail ,M103965521N0100V,352835106272969,5872706019958,89918720507060199585
Reliance Retail,RR-Reliance Retail ,M103965521N0094V,352835106264339,5872706019906,89918720507060199064
Reliance Retail,RR-Reliance Retail ,M103965521N0061V,352835106293338,5872706019804,89918720507060198041
Reliance Retail,RR-Reliance Retail ,M103965521N0004V,352835106267654,5872706019968,89918720507060199684
Reliance Retail,RR-Reliance Retail ,M103965521N0001V,352835105547767,5872706019965,89918720507060199650
Reliance Retail,RR-Reliance Retail ,M103965521N0021V,352835105540705,5872706019904,89918720507060199049
Reliance Retail,RR-Reliance Retail ,M103965521N0047V,352835106271623,5872706019850,89918720507060198504
Reliance Retail,RR-Reliance Retail ,M103965521N0014V,352835106277232,5872706019951,89918720507060199510
Reliance Retail,RR-Reliance Retail ,M103965521N0072V,352835106276762,5872706019824,89918720507060198249
Reliance Retail,RR-Reliance Retail ,M103965521N0039V,352835106284600,5872706019916,89918720507060199163
Reliance Retail,RR-Reliance Retail ,M103965521N0023V,352835106230579,5872706019996,89918720507060199965
Reliance Retail,RR-Reliance Retail ,M103965521N0088V,352835105539095,5872706019888,89918720507060198884
Reliance Retail,RR-Reliance Retail ,M103965521N0032V,352835102406587,5872706019977,89918720507060199775
Reliance Retail,RR-Reliance Retail ,M103965521N0091V,352835106292967,5872706019827,89918720507060198272
Reliance Retail,RR-Reliance Retail ,M103965521N0082V,352835106293015,5872706019894,89918720507060198942
Reliance Retail,RR-Reliance Retail ,M103965521N0009V,352835106274627,5872706019900,89918720507060199007
Reliance Retail,RR-Reliance Retail ,M103965521N0010V,352835106282372,5872706019910,89918720507060199106
Reliance Retail,RR-Reliance Retail ,M103965521N0033V,352835106282547,5872706019978,89918720507060199783
Reliance Retail,RR-Reliance Retail ,M103965521N0056V,352835106277463,5872706019858,89918720507060198587
Reliance Retail,RR-Reliance Retail ,M103965521N0016V,352835105547833,5872706019953,89918720507060199536
Reliance Retail,RR-Reliance Retail ,M103965521N0068V,352835106287553,5872706019890,89918720507060198900
Reliance Retail,RR-Reliance Retail ,M103965521N0070V,352835106292983,5872706019880,89918720507060198801
Reliance Retail,RR-Reliance Retail ,M103956321O0099V,352835105532827,5872706019992,89918720507060199924
Reliance Retail,RR-Reliance Retail ,M103965521N0053V,352835106282299,5872706019856,89918720507060198561
Reliance Retail,RR-Reliance Retail ,M103965521N0093V,352835105535515,5872706019991,89918720507060199916
Reliance Retail,RR-Reliance Retail ,M103965521N0063V,352835106287546,5872706019806,89918720507060198066
Reliance Retail,RR-Reliance Retail ,M103956321O0097V,352835106284329,5872706019972,89918720507060199726
Reliance Retail,RR-Reliance Retail ,M103956321O0089V,352835106260196,5872706019546,89918720507060195468
Reliance Retail,RR-Reliance Retail ,M103956321O0078V,352835102419150,5872706019931,89918720507060199312
Reliance Retail,RR-Reliance Retail ,M103956321O0075V,352835106274429,5872706019534,89918720507060195344
Reliance Retail,RR-Reliance Retail ,M103956321O0066V,352835106277893,5872706019511,89918720507060195112
Reliance Retail,RR-Reliance Retail ,M103956321O0019V,352835106230199,5872706019766,89918720507060197662
Reliance Retail,RR-Reliance Retail ,M103956321O0091V,352835106271722,5872706019933,89918720507060199338
Reliance Retail,RR-Reliance Retail ,M103956321O0079V,352835105522265,5872706019929,89918720507060199296
Reliance Retail,RR-Reliance Retail ,M103956321O0074V,352835106273595,5872706019513,89918720507060195138
Reliance Retail,RR-Reliance Retail ,M103956321O0068V,352835105534765,5872706019541,89918720507060195419
Reliance Retail,RR-Reliance Retail ,M103956321O0096V,352835105546561,5872706019501,89918720507060195013
Reliance Retail,RR-Reliance Retail ,M103956321O0087V,352835106277885,5872706019500,89918720507060195005
Reliance Retail,RR-Reliance Retail ,M103956321O0073V,352835106288957,5872706019535,89918720507060195351
Reliance Retail,RR-Reliance Retail ,M103956321O0061V,352835106230116,5872706019520,89918720507060195203
Reliance Retail,RR-Reliance Retail ,M103956321O0094V,352835105542156,5872706019503,89918720507060195039
Reliance Retail,RR-Reliance Retail ,M103956321O0080V,352835105545498,5872706019506,89918720507060195062
Reliance Retail,RR-Reliance Retail ,M103956321O0072V,352835105545720,5872706019510,89918720507060195104
Reliance Retail,RR-Reliance Retail ,M103956321O0062V,352835106281069,5872706019509,89918720507060195096
Reliance Retail,RR-Reliance Retail ,M103956321O0086V,352835106230819,5872706019502,89918720507060195021
Reliance Retail,RR-Reliance Retail ,M103956321O0082V,352835106277992,5872706019505,89918720507060195054
Reliance Retail,RR-Reliance Retail ,M103956321O0071V,352835105542297,5872706019514,89918720507060195146
Reliance Retail,RR-Reliance Retail ,M103956321O0060V,352835106231023,5872706019518,89918720507060195187
Reliance Retail,RR-Reliance Retail ,M103956321O0093V,352835106277984,5872706019932,89918720507060199320
Reliance Retail,RR-Reliance Retail ,M103956321O0081V,352835106281176,5872706019504,89918720507060195047
Reliance Retail,RR-Reliance Retail ,M103956321O0070V,352835106273082,5872706019519,89918720507060195195
Reliance Retail,RR-Reliance Retail ,M103956321O0058V,352835106284451,5872706019776,89918720507060197761
Reliance Retail,RR-Reliance Retail ,M103956321O0090V,352835105538709,5872706019934,89918720507060199346
Reliance Retail,RR-Reliance Retail ,M103956321O0077V,352835106275004,5872706019545,89918720507060195450
Reliance Retail,RR-Reliance Retail ,M103956321O0069V,352835106281085,5872706019540,89918720507060195401
Reliance Retail,RR-Reliance Retail ,M103956321O0053V,352835106282463,5872706019768,89918720507060197688
Reliance Retail,RR-Reliance Retail ,M103956321O0088V,352835106276267,5872706019515,89918720507060195153
Reliance Retail,RR-Reliance Retail ,M103956321O0076V,352835106274783,5872706019544,89918720507060195443
Reliance Retail,RR-Reliance Retail ,M103956321O0065V,352835106275251,5872706019521,89918720507060195211
Reliance Retail,RR-Reliance Retail ,M103956321O0033V,352835106284154,5872706019774,89918720507060197746
Reliance Retail,RR-Reliance Retail ,M103956321O0063V,352835102419093,5872706019524,89918720507060195245
Reliance Retail,RR-Reliance Retail ,M103956321O0047V,352835106274080,5872706019709,89918720507060197092
Reliance Retail,RR-Reliance Retail ,M103956321O0057V,352835106281093,5872706019769,89918720507060197696
Reliance Retail,RR-Reliance Retail ,M103956321O0046V,352835106286852,5872706019785,89918720507060197852
Reliance Retail,RR-Reliance Retail ,M103956321O0056V,352835106267498,5872706019738,89918720507060197381
Reliance Retail,RR-Reliance Retail ,M103956321O0041V,352835102419085,5872706019745,89918720507060197456
Reliance Retail,RR-Reliance Retail ,M103956321O0055V,352835106229738,5872706019707,89918720507060197076
Reliance Retail,RR-Reliance Retail ,M103956321O0054V,352835105536125,5872706019777,89918720507060197779
Reliance Retail,RR-Reliance Retail ,M103956321O0052V,352835106284428,5872706019767,89918720507060197670
Reliance Retail,RR-Reliance Retail ,M103956321O0051V,352835106273413,5872706019739,89918720507060197399
Reliance Retail,RR-Reliance Retail ,M103956321O0050V,352835102419226,5872706019737,89918720507060197373
Reliance Retail,RR-Reliance Retail ,M103956321O0031V,352835102420356,5872706019772,89918720507060197720
Reliance Retail,RR-Reliance Retail ,M103956321O0009V,352835105535747,5872706019758,89918720507060197589
Reliance Retail,RR-Reliance Retail ,M103956321O0030V,352835105544657,5872706019771,89918720507060197712
Reliance Retail,RR-Reliance Retail ,M103956321O0008V,352835106281259,5872706019735,89918720507060197357
Reliance Retail,RR-Reliance Retail ,M103956321O0029V,352835106274999,5872706019770,89918720507060197704
Reliance Retail,RR-Reliance Retail ,M103956321O0007V,352835102419358,5872706019797,89918720507060197977
Reliance Retail,RR-Reliance Retail ,M103956321O0026V,352835106225405,5872706019753,89918720507060197530
Reliance Retail,RR-Reliance Retail ,M103956321O0005V,352835102439273,5872706019784,89918720507060197845
Reliance Retail,RR-Reliance Retail ,M103956321O0023V,352835106278057,5872706019743,89918720507060197431
Reliance Retail,RR-Reliance Retail ,M103956321O0003V,352835102421073,5872706019783,89918720507060197837
Reliance Retail,RR-Reliance Retail ,M103956321O0017V,352835106158762,5872706019762,89918720507060197621
Reliance Retail,RR-Reliance Retail ,M103956321O0001V,352835106267274,5872706019799,89918720507060197993
Reliance Retail,RR-Reliance Retail ,M103956321O0011V,352835102419333,5872706019757,89918720507060197571
Reliance Retail,RR-Reliance Retail ,M103956321O0002V,352835106283933,5872706019782,89918720507060197829
Reliance Retail,RR-Reliance Retail ,M103956321O0010V,352835106260048,5872706019756,89918720507060197563
Reliance Retail,RR-Reliance Retail ,M103956321O0036V,352835106286712,5872706019779,89918720507060197795
Reliance Retail,RR-Reliance Retail ,M103956321O0021V,352835106275434,5872706019741,89918720507060197415
Reliance Retail,RR-Reliance Retail ,M103956321O0049V,352835105540176,5872706019706,89918720507060197068
Reliance Retail,RR-Reliance Retail ,M103956321O0035V,352835106265021,5872706019759,89918720507060197597
Reliance Retail,RR-Reliance Retail ,M103956321O0027V,352835105545878,5872706019752,89918720507060197522
Reliance Retail,RR-Reliance Retail ,M103956321O0045V,352835105541257,5872706019749,89918720507060197498
Reliance Retail,RR-Reliance Retail ,M103956321O0032V,352835106265880,5872706019773,89918720507060197738
Reliance Retail,RR-Reliance Retail ,M103956321O0020V,352835106273298,5872706019740,89918720507060197407
Reliance Retail,RR-Reliance Retail ,M103956321O0043V,352835102421313,5872706019747,89918720507060197472
Reliance Retail,RR-Reliance Retail ,M103956321O0048V,352835106264206,5872706019708,89918720507060197084
Reliance Retail,RR-Reliance Retail ,M103956321O0028V,352835106281747,5872706019764,89918720507060197647
Reliance Retail,RR-Reliance Retail ,M103956321O0016V,352835105546462,5872706019763,89918720507060197639
Reliance Retail,RR-Reliance Retail ,M103956321O0042V,352835102420216,5872706019746,89918720507060197464
Reliance Retail,RR-Reliance Retail ,M103956321O0044V,352835106243200,5872706019748,89918720507060197480
Reliance Retail,RR-Reliance Retail ,M103956321O0024V,352835106280673,5872706019744,89918720507060197449
Reliance Retail,RR-Reliance Retail ,M103956321O0015V,352835105542057,5872706019755,89918720507060197555
Reliance Retail,RR-Reliance Retail ,M103956321O0037V,352835106285888,5872706019778,89918720507060197787
Reliance Retail,RR-Reliance Retail ,M103956321O0040V,352835106264271,5872706019780,89918720507060197803
Reliance Retail,RR-Reliance Retail ,M103956321O0025V,352835106284204,5872706019754,89918720507060197548
Reliance Retail,RR-Reliance Retail ,M103956321O0014V,352835105542909,5872706019761,89918720507060197613
Reliance Retail,RR-Reliance Retail ,M103956321O0034V,352835106224754,5872706019751,89918720507060197514
Reliance Retail,RR-Reliance Retail ,M103956321O0039V,352835106230314,5872706019750,89918720507060197506
Reliance Retail,RR-Reliance Retail ,M103956321O0018V,352835106273405,5872706019765,89918720507060197654
Reliance Retail,RR-Reliance Retail ,M103956321O0013V,352835106277018,5872706019760,89918720507060197605
Reliance Retail,RR-Reliance Retail ,M103956321O0012V,352835106282398,5872706019736,89918720507060197365
Reliance Retail,RR-Reliance Retail ,M103956321O0038V,352835105535424,5872706019775,89918720507060197753
Reliance Retail,RR-Reliance Retail ,M103956321O0022V,352835105542107,5872706019742,89918720507060197423
Reliance Retail,RR-Reliance Retail ,M103956321O0004V,352835102420570,5872706019781,89918720507060197811
Reliance Retail,RR-Reliance Retail ,M103956321O0006V,352835102419325,5872706019798,89918720507060197985
Reliance Retail,RR-Piaggio,M10369572140091D,352835105543634,5753250024104,89918740107060110363
Reliance Retail,RR-Piaggio,M10369572140089D,352835105534443,5753250023894,89918740107060108268
Reliance Retail,RR-Piaggio,M10369572140073D,352835105528411,5753250023869,89918740107060108011
Reliance Retail,RR-Piaggio,M10369572140103D,352835105548989,5753250023866,89918740107060107989
Reliance Retail,RR-Piaggio,M10367252130026D,352835105542404,5753250024015,89918740107060109472
Reliance Retail,RR-Piaggio,M10358132120046D,352835103565803,5753250025163,89918740107060110694
Reliance Retail,RR-Piaggio,M10367252130049D,352835105525714,5753250024022,89918740107060109548
Reliance Retail,RR-Piaggio,M10358132120052D,352835103562917,5753250024095,89918740107060110272
